id,text,first_name,last_name,title,time
49012,"We have a real crisis in our country, and the crisis is Donald Trump, but not only Donald Trump.",Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49013,I have a frustration that sometimes people are saying the only thing they want is to beat Donald Trump.,Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49014,"Well, that is the floor and not the ceiling.",Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49015,The way we beat Donald Trump is not just focusing on him.,Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49016,He wants to take all the oxygen out of the room.,Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49017,It's when we start focusing on each other and understanding that our common bonds and our common purpose to address our common pain is what has saved us before.,Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49018,It's what's going to save us now.,Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49019,"That is the kind of leader that I am going to be as president of the United States, not just uniting the Democratic Party but making sure that we put more \""indivisible\"" back into this one nation under God.",Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49020,"And if you believe like I do, please go to corybooker.com and join the mission.",Cory,Booker,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49021,Senator Harris?,Jake,Tapper,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49022,"So in my background as attorney general of California, I took on the big banks who preyed on the homeowners, many of whom lost their homes and will never be able to buy another.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49023,"I've taken on the for-profit colleges who preyed on students, put them out of business.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49024,I've preyed on transnational criminal organizations that have preyed on women and children.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49025,"And I will tell you, we have a predator living in the White House.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49026,And I'm going to tell you something.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49027,Donald Trump has predatory nature and predatory instincts.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49028,And the thing about predators is this.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49029,"By their very nature, they prey on people they perceive to be weak.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49030,They prey on people they perceive to be vulnerable.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49031,"They prey on people who are in need of help, often desperate for help.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49032,And predators are cowards.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49033,What we need is someone who is going to be on that debate stage with Donald Trump and defeat him by being able to prosecute the case against four more years.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49034,"And let me tell you, we've got a long rap sheet.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49035,We're looking at someone who passed a tax bill benefiting the top 1 percent and the biggest corporations in this country when he said he would help working families.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49036,We've got a person who has put babies in cages and separated children from their parents.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49037,We have someone who passed a so-called trade policy that was trade policy by tweet and has resulted in a tax on American families.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49038,"So we must defeat him and then, in turning the page, write the next chapter for our country.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49039,And that has to be written in a way that recognizes what wakes people up at 3:00 in the morning.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49040,"And that is my agenda, the 3:00 a.m. agenda that is focused on giving folks the jobs they need, getting their children the education they need, making sure they have the health care they need and the future they deserve.",Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49041,So please join me at kamalaharris.org.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49042,And I thank you for your time.,Kamala,Harris,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49043,Vice President Biden?,Jake,Tapper,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49044,Thank you.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49045,Thank you very much.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49046,"And thank you, Mr. Mayor, for Detroit hosting this.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49047,"Look, I've said it many times, and I think everyone agrees with this.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49048,We're in a battle for the soul of America.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49049,"This is the most consequential election anyone of you, no matter how old or young you are, has ever, ever participated in.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49050,"Four more years of Donald Trump will go down as an aberration -- hard to overcome the damage he's done, but we can overcome it.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49051,Eight more years of Donald Trump will change America in a fundamental way.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49052,The America we know will no longer exist.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49053,Everybody knows who Donald Trump is.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49054,We have to let him know who we are.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49055,We choose science over fiction.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49056,We choose hope over fear.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49057,We choose unity over division.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49058,"And we choose -- we choose the idea that we can as Americans, when we act together, do anything.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49059,This is the United States of America.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49060,"When we've acted together, we have never, never, never been unable to overcome whatever the problem was.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49061,"If you agree with me, go to joe30330 and help me in this fight.",Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49062,Thank you very much.,Joe,Biden,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49063,"Candidates, thank you so much.",Dana,Bash,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49064,We appreciate it.,Dana,Bash,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49065,And stay with CNN for special coverage of tonight's debate.,Dana,Bash,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49066,Anderson Cooper and Chris Cuomo are coming up.,Dana,Bash,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49067,That begins right now.,Dana,Bash,2nd 2020 Democratic Party Primary Debate (A),"Jul 30, 2019, 8 p.m. ET"
49085,We have to see ourselves as the owners and shareholders of this democracy rather than inputs into a giant machine.\r,Andrew,Yang,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49086,"\""We have to get our country working for us again, instead of the other way around.\""\r",Andrew,Yang,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49087,It's why we don't trust our institutions anymore.\r,Andrew,Yang,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49088,Entrepreneur Andrew Yang?\r,George,Stephanopoulos,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49089,"\""In America today, everything revolves around the almighty dollar  our schools, our hospitals, our media, even our government.\""\r",Andrew,Yang,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49090,"\""The differences among us Democrats on the stage are not as great as the urgency for us to unite as a party, not just to beat Donald Trump, but to unite America in common cause and common purpose.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49091,"\""That's why I'm running for president, and that's how I will lead this nation.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49092,That's the story of America.\r,Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49093,"\""At our best, we unify, we find common cause and common purpose.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49094,"\""We created extraordinary unity in our community, and we did things that other people think  thought was impossible.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49095,"\""Well, that's exactly what we did.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49096,"\""She was a church woman that said, Without vision, the people will perish.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49097,"\""She said, Boy, if all you see in this neighborhood is problems, that's all there's ever going to be.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49098,"\""But if you're stubborn and defiant and can put forth a vision that can unify people, then we can make transformative change.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49099,"\""But it was my greatest mentor, a woman named Ms. Virginia Jones, who challenged me.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49100,"\""And I was sobered by them  the gun violence, the substandard housing.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49101,"\""It was over 20 years ago that I was a law student and moved to inner-city Newark, New Jersey, to serve as a tenants rights lawyer to try to address the challenges in my community.\""\r",Cory,Booker,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49102,Senator Cory Booker?\r,George,Stephanopoulos,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49103,Thank you.\r,Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49104,That's what I want to do for you as president of the United States.\r,Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49105,"\""We have to see clearly, we have to speak honestly, and we have to act decisively.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49106,"\""The bitterness, the pettiness, the smallness of the moment, the incentives to attack one another and try to make differences without distinctions, mountains out of mole hills, we have to be bigger.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49107,The second is how insufficient our politics is to meet the threat that we have right now.\r,Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49108,"\""A racism and violence that had long been a part of America was welcomed out into the open and directed to my hometown of El Paso, Texas, where 22 people were killed, dozens more grievously injured by a man carrying a weapon he should never have been able to buy in the first place, inspired to kill by our president.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49109,"\""The first is just how dangerous Donald Trump is, the cost and the consequence of his presidency.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49110,"\""On Aug. 3, in El Paso, Texas, two things became crystal clear for me, and I think produced a turning point for this country.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49111,"\""It is wonderful to be back in Texas, in Houston, back here at TSU.\""\r",Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49112,It's an honor to be on this debate stage.\r,Beto,O'Rourke,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49113,I want to be the president for all of America.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49114,Congressman Beto O'Rourke?\r,George,Stephanopoulos,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49115,"\""If you feel stuck in the middle of the extremes in our politics and you are tired of the noise and the nonsense, you've got a home with me, because I don't want to be the president for half of America.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49116,"\""But if you see that some of them seem a little off-track, I've got a better way.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49117,"\""So, you're going to hear a lot of ideas up here.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49118,Some will be great.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49119,"\""And I believe that to win, you bring people with you and that is how you govern, as well.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49120,I am someone that tells the truth.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49121,I don't make promises that I can't keep.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49122,I have people's back.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49123,I think we need something different.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49124,He would rather lie than lead.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49125,This  we have a guy there that is literally running our country like a game show.\r,Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49126,"\""Houston, we have a problem.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
49127,"\""And I think that's true of our country, too.\""\r",Amy,Klobuchar,2nd 2020 Democratic Party Primary Debate (B),"Jul 31, 2019, 8 p.m. ET"
